flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_real,ACCy_real,ACCz_real,ACCx_world,ACCy_world,ACCz_world,GRAx,GRAy,GRAz,ACCx_raw,ACCy_raw,ACCz_raw,GYRx_raw,GYRy_raw,GYRz_raw
2883.0,2794.0,2843.0,3095.0,3019.0,0.953735,0.043762,-0.288025,-0.073669,1.0,0.0,0.0,4266.0,960.0,6641.0,-181.0,-71.0,-159.0,-68.0,-33.0,-239.0,0.542951,0.125912,0.830165,8464.0,1878.0,13208.0,33.0,12.0,4.0
2879.0,2797.0,2871.0,3103.0,3015.0,0.953796,0.044128,-0.287903,-0.073547,1.0,0.0,0.0,4256.0,967.0,6624.0,-189.0,-69.0,-177.0,-65.0,-29.0,-258.0,0.54271,0.126528,0.830301,8512.0,1974.0,13142.0,40.0,4.0,0.0
2881.0,2799.0,2863.0,3109.0,3023.0,0.953796,0.044312,-0.287903,-0.073486,1.0,0.0,0.0,4259.0,980.0,6617.0,-186.0,-59.0,-184.0,-57.0,-19.0,-261.0,0.542689,0.126842,0.830276,8554.0,2054.0,13186.0,41.0,3.0,1.0
2882.0,2797.0,2851.0,3111.0,3025.0,0.953796,0.044739,-0.287842,-0.073303,1.0,0.0,0.0,4294.0,1005.0,6616.0,-150.0,-39.0,-185.0,-25.0,-5.0,-239.0,0.542526,0.127543,0.830246,8700.0,2058.0,13212.0,41.0,11.0,5.0
2881.0,2799.0,2865.0,3111.0,3023.0,0.953796,0.044983,-0.287842,-0.073242,1.0,0.0,0.0,4314.0,1021.0,6612.0,-130.0,-27.0,-189.0,-5.0,3.0,-230.0,0.542496,0.127973,0.830216,8758.0,2144.0,13222.0,40.0,16.0,9.0
2883.0,2799.0,2863.0,3111.0,3027.0,0.953857,0.045288,-0.287659,-0.072998,1.0,0.0,0.0,4326.0,1035.0,6635.0,-115.0,-16.0,-167.0,-3.0,10.0,-203.0,0.542159,0.128394,0.830374,8626.0,2088.0,13350.0,27.0,18.0,11.0
2883.0,2795.0,2868.0,3119.0,3019.0,0.953857,0.04541,-0.287598,-0.072937,0.0,0.0,0.0,4319.0,1029.0,6644.0,-121.0,-24.0,-158.0,-14.0,3.0,-199.0,0.54203,0.128583,0.830389,8634.0,1984.0,13370.0,21.0,12.0,5.0
2887.0,2795.0,2863.0,3109.0,3023.0,0.953918,0.045593,-0.287476,-0.072815,1.0,0.0,0.0,4310.0,994.0,6666.0,-128.0,-61.0,-137.0,-36.0,-32.0,-190.0,0.541817,0.12885,0.830541,8530.0,1938.0,13348.0,30.0,11.0,3.0
2881.0,2795.0,2863.0,3115.0,3014.0,0.953918,0.045776,-0.287415,-0.072754,1.0,0.0,-1.0,4291.0,993.0,6673.0,-146.0,-65.0,-130.0,-55.0,-34.0,-195.0,0.541679,0.129155,0.830551,8442.0,1984.0,13400.0,35.0,14.0,-1.0
2887.0,2799.0,2855.0,3103.0,3021.0,0.953979,0.046204,-0.287109,-0.072632,1.0,0.0,-1.0,4238.0,1026.0,6692.0,-194.0,-37.0,-113.0,-101.0,0.0,-203.0,0.541081,0.129861,0.830786,8320.0,2190.0,13416.0,45.0,15.0,-5.0
2889.0,2800.0,2864.0,3103.0,3019.0,0.954041,0.046509,-0.286987,-0.072632,2.0,0.0,-1.0,4210.0,1047.0,6696.0,-220.0,-21.0,-111.0,-122.0,20.0,-213.0,0.540839,0.130431,0.830944,8252.0,2212.0,13416.0,48.0,12.0,-6.0
2881.0,2801.0,2863.0,3115.0,3031.0,0.954041,0.047119,-0.286804,-0.072571,2.0,0.0,-1.0,4163.0,1096.0,6699.0,-264.0,18.0,-108.0,-155.0,66.0,-230.0,0.540407,0.131534,0.830983,8246.0,2308.0,13438.0,50.0,3.0,-2.0
2885.0,2795.0,2858.0,3110.0,3013.0,0.954102,0.047424,-0.286682,-0.072449,2.0,0.0,0.0,4149.0,1106.0,6694.0,-276.0,24.0,-114.0,-161.0,74.0,-240.0,0.540176,0.132035,0.831123,8210.0,2252.0,13368.0,56.0,3.0,9.0
2882.0,2799.0,2869.0,3115.0,3023.0,0.954102,0.048279,-0.286621,-0.072021,4.0,-1.0,1.0,4117.0,1100.0,6647.0,-306.0,7.0,-160.0,-163.0,65.0,-297.0,0.539977,0.133412,0.831014,8124.0,2208.0,13060.0,100.0,-3.0,28.0
2866.0,2795.0,2854.0,3131.0,3027.0,0.954102,0.048889,-0.286621,-0.071716,5.0,-1.0,1.0,4103.0,1107.0,6603.0,-320.0,5.0,-203.0,-151.0,68.0,-340.0,0.539919,0.134401,0.830911,8132.0,2258.0,12940.0,122.0,-8.0,27.0
2882.0,2800.0,2871.0,3107.0,3023.0,0.954041,0.050293,-0.286804,-0.070984,6.0,-1.0,1.0,4115.0,1140.0,6512.0,-309.0,20.0,-291.0,-91.0,86.0,-405.0,0.540106,0.13668,0.830446,8346.0,2416.0,12720.0,148.0,-6.0,33.0
2864.0,2786.0,2854.0,3111.0,3019.0,0.953979,0.051086,-0.286804,-0.070618,6.0,0.0,1.0,4139.0,1158.0,6476.0,-284.0,27.0,-324.0,-51.0,91.0,-418.0,0.539995,0.137978,0.830197,8412.0,2412.0,12748.0,155.0,12.0,35.0
2887.0,2799.0,2867.0,3113.0,3019.0,0.953979,0.052795,-0.286682,-0.069702,7.0,2.0,1.0,4180.0,1173.0,6398.0,-240.0,20.0,-401.0,26.0,83.0,-459.0,0.539618,0.140696,0.829961,8414.0,2378.0,12564.0,172.0,54.0,45.0
2879.0,2795.0,2862.0,3123.0,3023.0,0.954041,0.053711,-0.286499,-0.069153,7.0,2.0,2.0,4189.0,1185.0,6368.0,-228.0,20.0,-431.0,52.0,83.0,-477.0,0.539235,0.142109,0.830009,8426.0,2450.0,12568.0,182.0,65.0,56.0
2879.0,2799.0,2862.0,3107.0,3023.0,0.954163,0.055481,-0.286072,-0.067871,7.0,3.0,3.0,4206.0,1228.0,6347.0,-204.0,42.0,-453.0,86.0,104.0,-479.0,0.538387,0.144708,0.830118,8484.0,2610.0,12712.0,174.0,72.0,80.0
2881.0,2798.0,2864.0,3111.0,3023.0,0.954224,0.056274,-0.285828,-0.0672,6.0,3.0,3.0,4219.0,1247.0,6358.0,-187.0,52.0,-442.0,94.0,111.0,-459.0,0.537924,0.145812,0.830194,8534.0,2596.0,12788.0,158.0,80.0,82.0
2889.0,2799.0,2871.0,3107.0,3019.0,0.954468,0.057678,-0.285156,-0.065918,6.0,4.0,3.0,4223.0,1247.0,6359.0,-173.0,37.0,-446.0,106.0,96.0,-457.0,0.536741,0.147698,0.830713,8426.0,2442.0,12690.0,140.0,94.0,77.0
2875.0,2802.0,2871.0,3103.0,3027.0,0.95459,0.05835,-0.28479,-0.065308,6.0,3.0,3.0,4226.0,1248.0,6385.0,-165.0,30.0,-422.0,98.0,86.0,-434.0,0.536094,0.148598,0.830997,8472.0,2480.0,12912.0,138.0,89.0,74.0
2875.0,2799.0,2863.0,3115.0,3023.0,0.954712,0.059937,-0.28418,-0.064087,8.0,2.0,2.0,4167.0,1141.0,6385.0,-215.0,-94.0,-424.0,46.0,-25.0,-481.0,0.534937,0.150869,0.831231,7974.0,1770.0,12734.0,198.0,65.0,56.0
2887.0,2800.0,2871.0,3115.0,3035.0,0.954773,0.061035,-0.283997,-0.063416,12.0,1.0,2.0,4045.0,1028.0,6344.0,-334.0,-221.0,-465.0,-40.0,-128.0,-598.0,0.534563,0.152569,0.831234,7166.0,1314.0,12362.0,282.0,29.0,52.0
2885.0,2797.0,2865.0,3103.0,3013.0,0.954468,0.06543,-0.284424,-0.061279,32.0,-4.0,0.0,3585.0,392.0,6041.0,-797.0,-916.0,-754.0,-319.0,-710.0,-1198.0,0.534928,0.15976,0.829586,5432.0,-1728.0,11012.0,752.0,-70.0,16.0
2883.0,2791.0,2861.0,3111.0,3031.0,0.954163,0.070007,-0.284851,-0.059509,51.0,-4.0,-1.0,3150.0,4.0,5804.0,-1234.0,-1368.0,-978.0,-586.0,-1058.0,-1699.0,0.535256,0.167499,0.827926,3364.0,-2362.0,10114.0,1181.0,-89.0,-13.0
2879.0,2800.0,2847.0,3095.0,3007.0,0.952271,0.086975,-0.287354,-0.054504,86.0,-20.0,-2.0,3150.0,666.0,6350.0,-1255.0,-947.0,-364.0,-888.0,-685.0,-1159.0,0.537795,0.196972,0.819653,8952.0,6020.0,17338.0,1984.0,-439.0,-34.0
2877.0,2786.0,2855.0,3111.0,2994.0,0.950562,0.097473,-0.290161,-0.052063,83.0,-25.0,0.0,3691.0,1640.0,7105.0,-744.0,-125.0,448.0,-871.0,-75.0,-65.0,0.541483,0.215522,0.812583,10608.0,9320.0,18450.0,1924.0,-550.0,5.0
2865.0,2783.0,2853.0,3103.0,3007.0,0.947388,0.112732,-0.295593,-0.047974,39.0,-21.0,8.0,4465.0,3173.0,7904.0,-34.0,1190.0,1352.0,-770.0,909.0,1350.0,0.549267,0.241963,0.799761,10666.0,8794.0,16950.0,895.0,-464.0,188.0
2865.0,2790.0,2859.0,3103.0,3007.0,0.946411,0.115662,-0.297852,-0.046265,20.0,-18.0,12.0,4637.0,3228.0,7850.0,106.0,1208.0,1331.0,-655.0,899.0,1415.0,0.553078,0.246487,0.795741,10020.0,6358.0,14706.0,468.0,-407.0,286.0
2881.0,2775.0,2843.0,3103.0,3007.0,0.944824,0.119019,-0.302185,-0.042603,23.0,-15.0,11.0,4748.0,2519.0,7125.0,153.0,465.0,661.0,-255.0,295.0,723.0,0.560883,0.250651,0.789027,10020.0,2552.0,12074.0,549.0,-333.0,258.0
2883.0,2783.0,2863.0,3111.0,3023.0,0.943848,0.122009,-0.304199,-0.040283,34.0,-12.0,9.0,4905.0,2271.0,6855.0,281.0,183.0,423.0,-18.0,47.0,537.0,0.564406,0.254825,0.785048,10700.0,3432.0,12186.0,798.0,-254.0,215.0
2891.0,2783.0,2851.0,3107.0,3007.0,0.942139,0.1297,-0.307007,-0.035828,31.0,-9.0,8.0,4751.0,2449.0,6391.0,88.0,266.0,18.0,57.0,239.0,134.0,0.569192,0.266389,0.777834,8426.0,6012.0,11518.0,726.0,-187.0,198.0
2877.0,2769.0,2833.0,3103.0,2979.0,0.941284,0.132507,-0.308594,-0.034241,21.0,-14.0,9.0,4599.0,2607.0,6244.0,-85.0,390.0,-99.0,-16.0,410.0,-19.0,0.571875,0.270587,0.7744,8340.0,6016.0,11676.0,491.0,-301.0,207.0
2885.0,2783.0,2855.0,3091.0,3023.0,0.939636,0.134644,-0.312927,-0.031555,7.0,-20.0,13.0,4369.0,2490.0,5925.0,-378.0,255.0,-365.0,-91.0,384.0,-429.0,0.579578,0.272781,0.76786,8140.0,4182.0,10982.0,165.0,-456.0,300.0
2881.0,2772.0,2850.0,3109.0,2991.0,0.938721,0.134705,-0.315796,-0.029968,6.0,-24.0,15.0,4367.0,2350.0,5865.0,-423.0,123.0,-395.0,-104.0,270.0,-515.0,0.584815,0.271828,0.764222,8854.0,4024.0,11504.0,139.0,-537.0,360.0
2873.0,2773.0,2842.0,3071.0,3011.0,0.937073,0.134705,-0.320923,-0.026245,6.0,-13.0,15.0,4843.0,2319.0,6124.0,-26.0,112.0,-82.0,25.0,130.0,-47.0,0.594385,0.269301,0.757657,11246.0,4890.0,13194.0,146.0,-283.0,354.0
2867.0,2773.0,2847.0,3103.0,3007.0,0.936829,0.134949,-0.321655,-0.024719,6.0,-1.0,10.0,4914.0,2307.0,6148.0,31.0,105.0,-49.0,50.0,108.0,9.0,0.596,0.26875,0.756586,9678.0,4362.0,12110.0,149.0,-17.0,240.0
2874.0,2778.0,2846.0,3099.0,2994.0,0.936646,0.137146,-0.321472,-0.0224,15.0,-1.0,4.0,4654.0,2169.0,5982.0,-228.0,-53.0,-208.0,-51.0,29.0,-307.0,0.596067,0.271316,0.755653,8894.0,4456.0,11820.0,362.0,-20.0,96.0
2864.0,2775.0,2839.0,3094.0,2993.0,0.936218,0.138916,-0.32196,-0.021484,15.0,-6.0,3.0,4683.0,2301.0,6064.0,-206.0,56.0,-112.0,-97.0,108.0,-192.0,0.596881,0.273946,0.75401,9612.0,5554.0,12674.0,362.0,-116.0,76.0
2865.0,2780.0,2831.0,3115.0,3019.0,0.935303,0.140869,-0.323975,-0.020569,4.0,-11.0,3.0,4848.0,2344.0,6165.0,-69.0,76.0,17.0,-68.0,77.0,-7.0,0.600234,0.276838,0.750411,10514.0,4200.0,12520.0,107.0,-233.0,78.0
2879.0,2787.0,2847.0,3101.0,3003.0,0.934814,0.140869,-0.325378,-0.019897,2.0,-11.0,6.0,5093.0,2197.0,6207.0,155.0,-66.0,74.0,80.0,-101.0,130.0,0.602731,0.276321,0.748559,11850.0,3420.0,12690.0,66.0,-235.0,144.0
2867.0,2770.0,2858.0,3090.0,2998.0,0.934265,0.140259,-0.327393,-0.017395,-1.0,-3.0,11.0,5173.0,2207.0,6097.0,201.0,-33.0,-16.0,169.0,-52.0,101.0,0.606863,0.273468,0.746296,9982.0,4356.0,11552.0,0.0,-54.0,274.0
2863.0,2771.0,2835.0,3095.0,2991.0,0.934204,0.139465,-0.32782,-0.01593,-3.0,-1.0,13.0,5109.0,2161.0,5993.0,127.0,-59.0,-118.0,176.0,-42.0,-26.0,0.608058,0.271023,0.746075,9758.0,4114.0,11428.0,-49.0,-12.0,310.0
2874.0,2782.0,2839.0,3089.0,3015.0,0.934265,0.138184,-0.328369,-0.013,0.0,-3.0,12.0,4808.0,2028.0,5758.0,-188.0,-157.0,-354.0,81.0,-40.0,-420.0,0.609975,0.266738,0.746099,8888.0,3584.0,11006.0,14.0,-52.0,294.0
2877.0,2771.0,2831.0,3091.0,3011.0,0.934082,0.137817,-0.329163,-0.011536,1.0,-6.0,12.0,4773.0,2062.0,5776.0,-238.0,-109.0,-329.0,24.0,4.0,-419.0,0.61175,0.26506,0.745301,9506.0,4566.0,11820.0,43.0,-132.0,285.0
2867.0,2767.0,2837.0,3103.0,2999.0,0.933533,0.13678,-0.331055,-0.010071,-8.0,-9.0,6.0,4888.0,2386.0,5980.0,-152.0,239.0,-108.0,-68.0,273.0,-111.0,0.615346,0.262045,0.743279,10514.0,5950.0,12776.0,-165.0,-196.0,145.0
2879.0,2771.0,2855.0,3089.0,3015.0,0.933472,0.135498,-0.331909,-0.010681,-17.0,-7.0,0.0,5095.0,2570.0,6133.0,42.0,439.0,46.0,-26.0,406.0,174.0,0.616761,0.260058,0.74296,11554.0,6134.0,13180.0,-369.0,-143.0,7.0
2871.0,2781.0,2830.0,3095.0,3019.0,0.934326,0.13031,-0.33136,-0.014954,-36.0,7.0,-15.0,5502.0,2684.0,6282.0,461.0,608.0,167.0,219.0,495.0,562.0,0.615299,0.253414,0.746409,12212.0,5394.0,12742.0,-803.0,171.0,-323.0
2869.0,2781.0,2842.0,3087.0,3007.0,0.935364,0.126404,-0.329712,-0.018616,-45.0,17.0,-21.0,5805.0,2625.0,6345.0,790.0,587.0,196.0,467.0,430.0,776.0,0.612095,0.248743,0.750564,13540.0,4784.0,13164.0,-1025.0,392.0,-466.0
2871.0,2785.0,2854.0,3103.0,3007.0,0.938843,0.116333,-0.322815,-0.027588,-55.0,28.0,-27.0,5048.0,1945.0,5507.0,135.0,9.0,-755.0,568.0,143.0,-494.0,0.599726,0.236248,0.764444,5602.0,682.0,7040.0,-1259.0,649.0,-618.0
2879.0,2778.0,2839.0,3094.0,3015.0,0.940002,0.111328,-0.320801,-0.031982,-45.0,7.0,-24.0,4450.0,1222.0,4999.0,-432.0,-660.0,-1303.0,460.0,-339.0,-1411.0,0.595986,0.229817,0.76932,5772.0,-2068.0,7512.0,-1027.0,167.0,-534.0
2867.0,2779.0,2859.0,3099.0,3019.0,0.939087,0.106018,-0.32489,-0.036621,-5.0,-31.0,-11.0,4363.0,550.0,5142.0,-572.0,-1276.0,-1136.0,252.0,-966.0,-1499.0,0.602435,0.222916,0.766432,9946.0,1112.0,12418.0,-105.0,-708.0,-233.0
2867.0,2787.0,2838.0,3115.0,3003.0,0.937561,0.106079,-0.328979,-0.038025,3.0,-39.0,-12.0,4792.0,850.0,5755.0,-195.0,-984.0,-479.0,145.0,-848.0,-703.0,0.608809,0.22393,0.760986,12642.0,3980.0,15604.0,79.0,-878.0,-252.0
2871.0,2790.0,2874.0,3102.0,3023.0,0.934631,0.107056,-0.336304,-0.042847,-5.0,-26.0,-22.0,6150.0,1814.0,7037.0,1075.0,-61.0,886.0,262.0,-374.0,1317.0,0.619466,0.228934,0.750811,16238.0,6648.0,16668.0,-113.0,-573.0,-500.0
2883.0,2785.0,2865.0,3117.0,3023.0,0.933716,0.106995,-0.337769,-0.051453,-23.0,-1.0,-34.0,5610.0,2489.0,6506.0,533.0,567.0,370.0,184.0,400.0,740.0,0.619749,0.234563,0.748937,4928.0,5630.0,8274.0,-508.0,-14.0,-772.0
2889.0,2797.0,2854.0,3111.0,3023.0,0.933655,0.105469,-0.337463,-0.056641,-32.0,-13.0,-30.0,4044.0,2228.0,5491.0,-1020.0,301.0,-652.0,-352.0,576.0,-1048.0,0.618201,0.235171,0.749914,-1218.0,2408.0,5644.0,-715.0,-295.0,-686.0
2891.0,2800.0,2887.0,3123.0,3029.0,0.931152,0.09845,-0.345093,-0.063904,-35.0,-55.0,-3.0,3901.0,1639.0,5568.0,-1260.0,-224.0,-513.0,-624.0,89.0,-1225.0,0.630085,0.227449,0.742347,10208.0,1248.0,12380.0,-792.0,-1241.0,-61.0
2886.0,2810.0,2871.0,3119.0,3039.0,0.929321,0.094116,-0.351135,-0.064514,-24.0,-53.0,11.0,4513.0,1427.0,5795.0,-733.0,-377.0,-231.0,-412.0,-200.0,-722.0,0.640491,0.220235,0.735646,13502.0,2002.0,13358.0,-535.0,-1213.0,257.0
2891.0,2811.0,2883.0,3152.0,3031.0,0.926147,0.089355,-0.361206,-0.061523,-3.0,-33.0,22.0,5371.0,1744.0,6238.0,-19.0,24.0,314.0,-226.0,-11.0,219.0,0.658065,0.209958,0.72308,10916.0,5074.0,12696.0,-50.0,-740.0,512.0
2895.0,2814.0,2869.0,3134.0,3037.0,0.925049,0.088684,-0.364502,-0.059875,-1.0,-28.0,16.0,5259.0,1967.0,6161.0,-178.0,265.0,274.0,-304.0,257.0,133.0,0.663744,0.207724,0.718574,9634.0,4806.0,12044.0,-7.0,-627.0,386.0
2914.0,2819.0,2894.0,3143.0,3031.0,0.922974,0.088745,-0.369873,-0.057983,7.0,-21.0,5.0,5462.0,2009.0,6123.0,-46.0,315.0,302.0,-229.0,279.0,248.0,0.672475,0.206712,0.710561,11730.0,3690.0,12560.0,170.0,-465.0,119.0
2895.0,2815.0,2879.0,3139.0,3023.0,0.92218,0.090332,-0.371643,-0.057617,17.0,-14.0,-3.0,5278.0,1881.0,5984.0,-251.0,165.0,188.0,-304.0,181.0,-1.0,0.675034,0.209431,0.707458,8932.0,2866.0,10792.0,399.0,-317.0,-65.0
2915.0,2814.0,2899.0,3126.0,3043.0,0.919922,0.09729,-0.375488,-0.056824,38.0,-21.0,-7.0,5061.0,1354.0,6036.0,-507.0,-461.0,309.0,-592.0,-401.0,-230.0,0.679783,0.221672,0.699028,8924.0,476.0,13012.0,871.0,-472.0,-153.0
2911.0,2822.0,2891.0,3155.0,3051.0,0.918701,0.102112,-0.377502,-0.054749,52.0,-22.0,1.0,4716.0,1160.0,6099.0,-874.0,-715.0,413.0,-927.0,-600.0,-473.0,0.682443,0.228956,0.694074,7042.0,1692.0,12376.0,1206.0,-497.0,28.0
2927.0,2815.0,2896.0,3135.0,3035.0,0.915955,0.111267,-0.382446,-0.048706,34.0,-20.0,13.0,5070.0,1973.0,6505.0,-580.0,-1.0,912.0,-1056.0,-51.0,222.0,0.689768,0.241086,0.6827,13478.0,7730.0,14516.0,781.0,-439.0,320.0
2935.0,2819.0,2896.0,3135.0,3054.0,0.915344,0.11322,-0.383545,-0.046692,14.0,-4.0,12.0,5654.0,2312.0,6504.0,-11.0,320.0,932.0,-672.0,152.0,704.0,0.691578,0.243088,0.68011,14632.0,6394.0,12332.0,324.0,-71.0,281.0
2933.0,2823.0,2909.0,3155.0,3055.0,0.916748,0.113403,-0.380432,-0.04425,-2.0,32.0,4.0,5968.0,2159.0,5463.0,336.0,179.0,-146.0,339.0,142.0,174.0,0.687485,0.241593,0.684796,10682.0,2788.0,5826.0,-24.0,751.0,114.0
2947.0,2815.0,2901.0,3147.0,3055.0,0.917908,0.113586,-0.377563,-0.04364,-1.0,28.0,-1.0,5433.0,1930.0,4834.0,-163.0,-48.0,-810.0,453.0,122.0,-681.0,0.683223,0.241478,0.689003,7346.0,2314.0,6996.0,-1.0,654.0,-2.0
2943.0,2825.0,2896.0,3151.0,3047.0,0.918884,0.115356,-0.374817,-0.042175,20.0,-2.0,4.0,4406.0,1124.0,4456.0,-1157.0,-871.0,-1215.0,28.0,-435.0,-1839.0,0.679096,0.243614,0.692332,7380.0,708.0,8566.0,480.0,-32.0,98.0
2941.0,2823.0,2899.0,3143.0,3051.0,0.918213,0.117676,-0.376038,-0.039551,31.0,-8.0,12.0,4679.0,1203.0,4591.0,-901.0,-810.0,-1056.0,108.0,-443.0,-1540.0,0.681257,0.245848,0.689427,11388.0,3526.0,10314.0,717.0,-183.0,289.0
2939.0,2826.0,2903.0,3151.0,3059.0,0.917114,0.12262,-0.377869,-0.032959,26.0,3.0,20.0,5414.0,1658.0,4684.0,-197.0,-388.0,-922.0,518.0,-160.0,-862.0,0.685015,0.249821,0.684365,13070.0,4638.0,9502.0,612.0,91.0,460.0
2942.0,2823.0,2901.0,3143.0,3055.0,0.917053,0.124573,-0.377625,-0.02948,23.0,13.0,19.0,5813.0,1843.0,4750.0,199.0,-211.0,-851.0,745.0,-58.0,-498.0,0.685259,0.250744,0.683737,14020.0,4760.0,10012.0,532.0,309.0,438.0
2943.0,2821.0,2911.0,3155.0,3057.0,0.918579,0.128235,-0.372986,-0.024963,15.0,36.0,0.0,6264.0,2033.0,4722.0,703.0,-49.0,-921.0,1145.0,53.0,-169.0,0.678832,0.25421,0.688848,12664.0,4796.0,9610.0,353.0,846.0,3.0
2943.0,2819.0,2903.0,3139.0,3057.0,0.920044,0.130371,-0.36853,-0.024658,11.0,43.0,-11.0,6043.0,2056.0,4727.0,540.0,-58.0,-960.0,1052.0,80.0,-318.0,0.671699,0.258069,0.694278,10134.0,3814.0,9412.0,269.0,1005.0,-249.0
2942.0,2819.0,2899.0,3143.0,3051.0,0.922852,0.133606,-0.360291,-0.024963,9.0,26.0,-7.0,5239.0,1805.0,4769.0,-153.0,-362.0,-1003.0,578.0,-97.0,-903.0,0.658319,0.264585,0.704618,9806.0,3328.0,10230.0,216.0,607.0,-149.0
2949.0,2827.0,2899.0,3155.0,3055.0,0.923767,0.134521,-0.357666,-0.024231,8.0,24.0,1.0,5241.0,1838.0,4911.0,-118.0,-339.0,-888.0,522.0,-104.0,-795.0,0.654281,0.265866,0.707912,10498.0,4152.0,10688.0,186.0,550.0,29.0
2937.0,2821.0,2898.0,3159.0,3055.0,0.925598,0.134644,-0.353027,-0.02063,0.0,19.0,18.0,5077.0,2019.0,5154.0,-231.0,-142.0,-698.0,294.0,57.0,-685.0,0.647968,0.263817,0.7144,9822.0,4262.0,10966.0,4.0,452.0,414.0
2949.0,2829.0,2913.0,3143.0,3055.0,0.926453,0.133484,-0.351379,-0.017944,-4.0,15.0,23.0,4876.0,2092.0,5210.0,-418.0,-37.0,-666.0,124.0,173.0,-757.0,0.646282,0.259944,0.717351,8228.0,4674.0,10662.0,-89.0,365.0,544.0
2943.0,2815.0,2903.0,3119.0,3071.0,0.927185,0.130676,-0.350708,-0.015442,-10.0,-12.0,6.0,3929.0,1834.0,5021.0,-1365.0,-239.0,-875.0,-440.0,136.0,-1572.0,0.646307,0.253153,0.719838,5160.0,1564.0,9182.0,-213.0,-272.0,148.0
2949.0,2827.0,2903.0,3151.0,3056.0,0.926331,0.1297,-0.353271,-0.016296,-4.0,-32.0,-5.0,3714.0,1361.0,4878.0,-1612.0,-701.0,-993.0,-511.0,-253.0,-1936.0,0.650265,0.251804,0.716731,6542.0,-220.0,8970.0,-79.0,-714.0,-112.0
2943.0,2830.0,2911.0,3138.0,3051.0,0.921631,0.131226,-0.364624,-0.020081,11.0,-71.0,-19.0,3486.0,1006.0,4534.0,-1976.0,-1095.0,-1197.0,-573.0,-522.0,-2436.0,0.666827,0.256527,0.699636,7178.0,2164.0,8218.0,257.0,-1610.0,-417.0
2942.0,2818.0,2901.0,3151.0,3059.0,0.91333,0.134766,-0.38324,-0.027283,9.0,-90.0,-28.0,4211.0,1039.0,4654.0,-1463.0,-1148.0,-833.0,-380.0,-692.0,-1878.0,0.692695,0.267083,0.669882,10670.0,1922.0,10360.0,209.0,-2051.0,-625.0
2933.0,2791.0,2896.0,3135.0,3059.0,0.908997,0.136292,-0.392578,-0.031067,9.0,-88.0,-26.0,4444.0,1134.0,4917.0,-1333.0,-1095.0,-445.0,-542.0,-734.0,-1529.0,0.705236,0.272169,0.654547,10326.0,3292.0,11456.0,229.0,-2013.0,-577.0
2907.0,2812.0,2895.0,3135.0,3047.0,0.901733,0.138,-0.408081,-0.035583,0.0,-64.0,-1.0,5179.0,1883.0,5622.0,-769.0,-393.0,470.0,-842.0,-344.0,-372.0,0.72614,0.277921,0.628815,14062.0,6402.0,12088.0,4.0,-1462.0,-3.0
2899.0,2815.0,2889.0,3131.0,3027.0,0.899597,0.137512,-0.412964,-0.035339,-3.0,-32.0,13.0,6311.0,2543.0,5775.0,303.0,277.0,687.0,-332.0,62.0,725.0,0.733283,0.276599,0.621075,20236.0,9108.0,12490.0,-62.0,-720.0,305.0
2879.0,2781.0,2864.0,3089.0,3007.0,0.902832,0.132385,-0.407837,-0.031738,-38.0,70.0,27.0,7266.0,4116.0,5286.0,1302.0,1945.0,106.0,688.0,1635.0,1530.0,0.728013,0.264931,0.632256,14018.0,12566.0,7700.0,-859.0,1618.0,620.0
2871.0,2774.0,2830.0,3071.0,3006.0,0.90802,0.126892,-0.397949,-0.031006,-66.0,102.0,22.0,6991.0,4406.0,4889.0,1135.0,2316.0,-443.0,993.0,2149.0,1113.0,0.714823,0.255119,0.650997,10272.0,9696.0,7856.0,-1494.0,2353.0,526.0
2867.0,2777.0,2821.0,3067.0,2992.0,0.921448,0.105225,-0.372314,-0.034729,-130.0,78.0,17.0,4256.0,3825.0,5218.0,-1304.0,2024.0,-521.0,-607.0,2247.0,-805.0,0.678828,0.219778,0.700582,2698.0,1880.0,13706.0,-2968.0,1806.0,401.0
2869.0,2771.0,2822.0,3063.0,2979.0,0.924927,0.088806,-0.367615,-0.037292,-122.0,18.0,25.0,4800.0,1939.0,5505.0,-716.0,368.0,-342.0,-284.0,504.0,-655.0,0.67341,0.191697,0.713853,14066.0,-8522.0,11324.0,-2792.0,425.0,581.0
2864.0,2771.0,2819.0,3067.0,2995.0,0.926514,0.072693,-0.367859,-0.030151,22.0,6.0,36.0,5477.0,-926.0,4980.0,-71.0,-2211.0,-907.0,565.0,-2073.0,-1046.0,0.677269,0.156885,0.718732,10568.0,-3714.0,10000.0,516.0,158.0,836.0
2871.0,2769.0,2815.0,3071.0,3003.0,0.924805,0.082031,-0.371033,-0.019104,57.0,-19.0,21.0,5281.0,600.0,5567.0,-315.0,-759.0,-259.0,-30.0,-682.0,-525.0,0.683131,0.165902,0.711234,11186.0,6898.0,13838.0,1326.0,-422.0,482.0
2871.0,2775.0,2807.0,3061.0,2995.0,0.923767,0.087952,-0.372375,-0.015625,46.0,-11.0,13.0,5519.0,1695.0,6113.0,-94.0,268.0,319.0,-298.0,224.0,207.0,0.685228,0.17413,0.707191,12454.0,10156.0,15626.0,1063.0,-242.0,313.0
